"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Alburnus thessalicus" "EEA" "Fishes" "Alburnus thessalicus Stephanidis, 1950" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.481135273 0.510936185 0.59387889 0.431318836 0.147225851 0.448021099 0.247684501 0.156697815 2.182252383 1362000 "fe1" 2.5 "ma4" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "limno" "fre" -7.4 32 "nom" "short" 57553.8836316854 "NO"
"Alburnus vistonicus" "EEA" "Fishes" "Alburnus vistonicus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.82672 0.510936185 0.51422973 0.475862214 0.328277703 0.534973714 0.315456396 0.156560123 3.251513005 1362000 "fe1" 1.5 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 1215.44764852344 "NO"
"Alburnus volviticus" "EEA" "Fishes" "Alburnus volviticus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.768824899 0.326521896 0.51422973 0.312453676 0.370885892 0.55464795 0.2903351 0.159759434 3.07828125 1362000 "fe1" 1.5 "ma3" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 2117.48447142064 "NO"
"Alosa agone" "InfoSpecies" "Fishes" "Alosa agone (Scopoli, 1786)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 4.460251354 0.552448149 0.4234378 0.40853014 0.536231884 0.521260137 0.274089187 0.161065146 2.73590014 1362000 "fe3" 2 "ma3" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fre" -7.7 32 "nom" "short" 856.093943299423 "NO"
"Alosa algeriensis" "EEA" "Fishes" "Alosa algeriensis Regan, 1916" "SPECIES" NA "No" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 294 6.458349725 0.546272708 0.253 0 0.401417476 0.621939166 0.099708235 0.096993993 1.775450752 20000 "fe1" 1.5 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "spel" "eury" "rheo" "fre" -7.4 28.6 "pot" "short" 149191.771333884 "NO"
"Alosa alosa" "InfoSpecies" "Fishes" "Alosa alosa (Linnaeus, 1758)" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 3.910500536 0.531244891 0.386758926 0.425779382 0.779108774 0.546883987 0.144566277 0.158360041 3.053753725 6e+05 "fe3" 4 "ma5" 30 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fbm" -7.7 32 "dia" "long" 716582.85828129 "NO"
"Alosa caspia" "EEA" "Fishes" "Alosa caspia (Eichwald, 1838)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 4.390926247 0.572008604 0.525636364 0.563817703 0.606320595 0.618556701 0.359645624 0.156890403 3.089545793 1362000 "fe1" 1.5 "ma1" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "fbm" -9.3 32 "dia" "short" 651472.175800941 "NO"
"Alosa fallax" "InfoSpecies" "Fishes" "Alosa fallax (Lacepède, 1803)" "SPECIES" "INN" NA "DD" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.626264914 0.584315807 0.36249818 0.546593042 0.866203692 0.471669221 0.192536818 0.1380103 3.533629851 1362000 "fe3" 8 "ma5" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -7.4 28.6 "dia" "medium" 1061630.9294376 "NO"
"Alosa immaculata" "EEA" "Fishes" "Alosa immaculata Bennett, 1835" "SPECIES" NA "No" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 3.967715852 0.571431389 0.398685394 0.52948369 0.744037169 0.460556936 0.212420621 0.132018967 3.227885274 350 "fe3" 2.5 "ma1" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fbm" -7.4 28.6 "dia" "long" 232782.526405616 "NO"
"Alosa kessleri" "EEA" "Fishes" "Alosa kessleri (Grimm, 1887)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 4.093582164 0.592348543 0.356489331 0.540559041 0.686115171 0.514660529 0.209181448 0.127294844 2.737377378 1362000 "fe3" 5 "ma5" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "eury" "fbm" -9.3 28.6 "dia" "long" 727234.05064366 "NO"
"Alosa killarnensis" "EEA" "Fishes" "Alosa killarnensis Regan, 1916" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 5.931317101 0.730706368 0.4 0.703033729 0.649809399 0.658075247 0.551717287 0.164961279 2.507867821 6e+05 "fe1" 1.5 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "limno" "fbm" -7.7 32 "dia" "short" 21.1870085368125 "NO"
"Alosa macedonica" "EEA" "Fishes" "Alosa macedonica (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.910500536 0.579225754 0.525636364 0.718346511 0.751953846 0.620229612 0.349527063 0.15906454 2.562468203 350 "fe1" 1.5 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "fbm" -9.3 32 "dia" "long" 115.113440366648 "NO"
"Alosa maeotica" "EEA" "Fishes" "Alosa maeotica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 8.160514805 0.644082098 0.38759832 0.348753742 0.606320595 0.645405621 0.277170027 0.117487217 1.701465349 6e+05 "fe1" 2 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "fbm" -7.7 32 "nom" "short" 152834.668640224 "NO"
"Alosa tanaica" "EEA" "Fishes" "Alosa tanaica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 3.657398926 0.629749595 0.440233491 0.563817703 0.746442904 0.502165486 0.246432995 0.155051745 2.504639616 350 "fe1" 2.5 "ma1" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fbm" -9.3 32 "dia" "medium" 101568.785306309 "NO"
"Alosa vistonica" "EEA" "Fishes" "Alosa vistonica Economidis & Sinis, 1986" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 3.502397298 0.644082098 0.571666667 0.695662821 0.648303607 0.532497752 0.359645624 0.163863734 2.721832718 1362000 "fe1" 2 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "fbm" -7.4 28.6 "dia" "short" 45.6178493745879 "NO"
"Alosa volgensis" "EEA" "Fishes" "Alosa volgensis (Berg, 1913)" "SPECIES" NA "Yes" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.850792773 0.592348543 0.359761796 0.516949924 0.84366518 0.517755822 0.226099646 0.138622169 2.859456309 350 "fe3" 2 "ma3" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "eury" "fbm" -7.7 32 "dia" "long" 465969.609780304 "NO"
"Ameiurus melas" "SPEED2ZERO" "Fishes" "Ameiurus melas (Rafinesque, 1820)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 660 4.10148913 0.48507337 0.210539107 0.404241848 0.326590325 0.570236413 0.389497283 0.157155275 2.213600411 5495 "fe2" 2.5 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 1 1 1 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 "nom" "short" 4468895.89694886 "NO"
"Anaecypris hispanica" "EEA" "Fishes" "Anaecypris hispanica (Steindachner, 1866)" "SPECIES" NA "Yes" NA "ENDANGERED" "Anaecypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 5.021763152 0.386596205 0.536024918 0.272495796 0.315937941 0.544991593 0.23537513 0.122216057 3.399975318 20000 "fe1" 3 "ma2" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "eury" "fre" -7.4 32 "nom" "short" 82403.232707537 "NO"
"Anguilla anguilla" "SPEED2ZERO" "Fishes" "Anguilla anguilla (Linnaeus, 1758)" "SPECIES" "INN" NA "CR" "CRITICALLY_ENDANGERED" "Anguilla" "Anguillidae" "Anguilliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1330 16.2191429 0.821233167 0.249665422 0.720516313 0.394942594 0.634091873 0.604546774 0.04466753 0 20000 "fe3" 3 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "pel" "limno" "eury" "fbm" -9.3 32 "dia" "long" 13669974.7000748 "NO"
"Aphanius almiriensis" "EEA" "Fishes" "Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 3.512796769 0.48507337 0.547368421 0.493565727 0.384305778 0.56089962 0.385706012 0.160840436 1.635899249 350 "fe1" 1.5 "ma1" 9 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "frb" -9.3 32 "pot" "short" 16270.9576737592 "NO"
"Aphanius baeticus" "EEA" "Fishes" "Aphanius baeticus Doadrio, Carmona & Fernández-Delgado, 2002" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 2.970238095 0.511940476 0.544408151 0.595357143 0.267115526 0.53575 0.309583333 0.174302605 1.680793575 6e+05 "fe1" 2 "ma1" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "limno" "limno" "frb" -9.3 28.6 "pot" "short" 568.146171618326 "NO"
"Aphanius fasciatus" "EEA" "Fishes" "Aphanius fasciatus (Valenciennes, 1821)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 3.7433784 0.440706956 0.556986906 0.493565727 0.254195772 0.538670793 0.313797035 0.139757012 1.943765071 109314 "fe1" 2 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fbm" -7.4 32 "nom" "short" 924684.719114031 "NO"
"Aphanius iberus" "EEA" "Fishes" "Aphanius iberus (Valenciennes, 1846)" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 3.138303191 0.425829787 0.569683753 0.515957447 0.275959558 0.617111702 0.292601064 0.146235345 1.701465349 1362000 "fe1" 1 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -7.4 28.6 "nom" "short" 1327705.0719906 "NO"
"Aspius aspius" "SPEED2ZERO" "Fishes" "Leuciscus aspius (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.121010621 0.5129916 0.368600295 0.480285458 0.441100168 0.325371789 0.344020273 0.189219641 2.562468203 1362000 "fe3" 4 "ma5" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -7.4 32 "pot" "medium" 132779.994319096 "NO"
"Atherina boyeri" "EEA" "Fishes" "Atherina boyeri Risso, 1810" "SPECIES" NA "No" NA "LEAST_CONCERN" "Atherina" "Atherinidae" "Atheriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.808936533 0.725472123 0.550913043 0.772539198 0.536231884 0.691278866 0.725472123 0.177388105 3.428571429 350 "fe1" 1.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fbm" -9.3 32 "dia" "medium" 3880728.53193901 "NO"
"Aulopyge huegelii" "EEA" "Fishes" "Aulopyge huegelii Heckel, 1843" "SPECIES" NA "Yes" NA "ENDANGERED" "Aulopyge" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.474888303 0.35638112 0.340425532 0 0.421366069 0.443953262 0.274089187 0.125555417 2.316349227 20000 "fe1" 2.5 "ma1" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lithpel" "rheo" "limno" "fre" -7.7 32 "nom" "short" 19731.0750156428 "NO"
"Babka gymnotrachelus" "EEA" "Fishes" "Babka gymnotrachelus (Kessler, 1857)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Babka" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 5.099537037 0.87608807 0.354168311 0.566617597 0.594230921 0.810995904 0.723150282 0.243488665 1.856118792 6e+05 "fe1" 3 "ma1" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "limno" "limno" "fbm" -7.4 32 "dia" "short" 853366.818719073 "NO"
"Ballerus ballerus" "EEA" "Fishes" "Ballerus ballerus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.038215688 0.453846291 0.42853271 0.440269744 0.380661991 0.351679644 0.303461752 0.173014329 2.800809928 1362000 "fe1" 3 "ma4" 15 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "rheo" "frb" -9.3 32 "pot" "short" 4326143.81649721 "NO"
"Ballerus sapa" "EEA" "Fishes" "Ballerus sapa (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 2.822643439 0.561793902 0.442011163 0.449441863 0.385394002 0.356319837 0.359645624 0.199564524 3.141682062 350 "fe2" 2 "ma5" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "frb" -9.3 32 "pot" "short" 3467991.65247442 "NO"
"Barbatula barbatula" "InfoSpecies" "Fishes" "Barbatula barbatula (Linnaeus, 1758)" "SPECIES" NA NA "NT" "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 6.724161164 0.489219782 0.30066 0 0.424999824 0.673763644 0 0.144789579 1.754811321 6e+05 "fe2" 3 "ma1" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "psam" "eury" "rheo" "fre" -7.4 28.6 "pot" "short" 6705111.69647045 "NO"
"Barbatula quignardi" "EEA" "Fishes" "Barbatula quignardi (Băcescu-Meşter, 1967)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 460 4.321642857 0.451426355 0.398685394 0.356851182 0.485062596 0.429576461 0.165010858 0.163671975 2.564901738 1362000 "fe2" 4 "ma5" 30 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "fre" -7.7 28.6 "pot" "short" 128761.012280775 "NO"
"Barbatula sturanyi" "EEA" "Fishes" "Barbatula sturanyi (Steindachner, 1892)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 5.480817184 0.577246748 0.307664222 0.221348148 0.514652174 0.671409666 0 0.160840436 2.395465116 20000 "fe1" 1.5 "ma1" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "rheo" "fre" -7.7 32 "pot" "short" 5881.389735758 "NO"
"Barbatula zetensis" "EEA" "Fishes" "Barbatula zetensis (Soric, 2000)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 4.460251354 0.476097198 0.4234378 0.293882544 0.318970201 0.518909773 0.284006821 0.157129972 1.720606732 350 "fe2" 3 "ma3" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "limno" "fre" -9.3 32 "pot" "short" 3016.89034169996 "NO"
"Barbus balcanicus" "EEA" "Fishes" "Barbus balcanicus Kotlík, Tsigenopoulos, Ráb & Berrebi, 2002" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 4.390926247 0.552448149 0.368421053 0.284180678 0.327754386 0.540555919 0.216023215 0.139550531 2.376280722 1362000 "fe2" 2.5 "ma3" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 242419.802522489 "NO"
"Barbus barbus" "SPEED2ZERO" "Fishes" "Barbus barbus (Linnaeus, 1758)" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.068372397 0.371264757 0.23787234 0 0.298638298 0.388291764 0.239724726 0.155661105 2.304620804 6e+05 "fe1" 5 "ma5" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "medium" 2782586.29181211 "NO"
"Barbus bergi" "EEA" "Fishes" "Barbus bergi Chichkoff, 1935" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.595356581 0.366650801 0.289942091 0 0.425382438 0.61562476 0.144566277 0.163863734 2.249765654 20000 "fe1" 1 "ma1" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 15288.1174386176 "NO"
"Barbus caninus" "SPEED2ZERO" "Fishes" "Barbus caninus Bonaparte, 1839" "SPECIES" "INN" NA "VU" "ENDANGERED" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.526944841 0.366650801 0.284755189 0 0.315937941 0.532497752 0.217081813 0.170252336 2.277523051 350 "fe1" 2.5 "ma3" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lithpel" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 160957.535817099 "NO"
"Barbus carpathicus" "EEA" "Fishes" "Barbus carpathicus Kotlík, Tsigenopoulos, Ráb & Berrebi, 2002" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270 5.224353662 0.410682657 0.298880597 0 0.364373134 0.544370237 0.154576772 0.156890403 2.510204082 20000 "fe2" 3 "ma5" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "eury" "fre" -7.7 28.6 "pot" "short" 145283.71496806 "NO"
"Barbus ciscaucasicus" "EEA" "Fishes" "Barbus ciscaucasicus Kessler, 1877" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.227398288 0.60921461 0.294723678 0.389102979 0.536922344 0.381770851 0.458024986 0.189219641 1.764656942 6e+05 "fe1" 2 "ma5" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "eury" "fre" -7.4 32 "pot" "medium" 116727.578168296 "NO"
