"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Amblyodon dealbatus" "SPEED2ZERO" "Bryophytes" "Amblyodon dealbatus (Hedw.) P.Beauv." "SPECIES" "INN" NA "NT" NA "Amblyodon" "Meesiaceae" "Splachnales" "Bryopsida" "Bryophyta" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "both" "common" 6.7 6.554 20 40 0 472.36 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 23 11 1 4 8 3 2 4 2 1 3 0 0 0 0 0 0 0 0 "mix" 0 0 0 7 4 7 5 3 0 1 2 8 3 6 4.55 724.1 0 0 0 961926.351737148 "NO"
"Amblystegium confervoides" "SPEED2ZERO" "Bryophytes" "Serpoleskea confervoides (Brid.) Loeske" "SPECIES" "INN" NA "LC" NA "Serpoleskea" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 15.1 22.96 73.55 16.09 0 578.6 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19.5 103 2.6 6.7 20.88 39.04 4.72 9.84 9.34 1 7.34 0 10.36 0 35.08 0 0.12 0 0.04 "mix" 0.2 0.4 1.56 6.08 3.68 6.36 3.64 4.64 0 2.88 3.04 5.4 2.48 5.52 5.91 771.764 74.2 1024.46 2034.04 968018.744294755 "YES"
"Amblystegium radicale" "SPEED2ZERO" "Bryophytes" "Pseudocampylium radicale (P.Beauv.) Vanderp. & Hedenäs" "SPECIES" "INN" NA "VU" NA "Pseudocampylium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 14.3 28.16 83.6268 15.44 0 473.36 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 28.4 104.9 1.4 4.4 20 40.96 3.72 9.16 15.04 1 23.7 0 38.64 0 32.2 0 0.68 0 0 "mix" 0.16 0.08 1 6.68 3.64 5.84 3.28 3.92 0.12 2.28 2.52 5.88 2.8 5.68 4.81 839.906 52 1266.5 2480 1092015.24399425 "NO"
"Amblystegium serpens" "SPEED2ZERO" "Bryophytes" "Amblystegium serpens (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Amblystegium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "monoicous" "common" 16.7 23 33.33 11.5 0 326.8 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 13 222 1 18 29 173 6 4 39 1 4 1 259 1 157 0 1 0 0 "mix" 0 0 5 4 3 6 4 6 2 0 4 5 3 5 5.55 709 0 1500 3000 1335402.05384332 "NO"
"Amblystegium subtile" "SPEED2ZERO" "Bryophytes" "Pseudoamblystegium subtile (Hedw.) Vanderp. & Hedenäs" "SPECIES" "INN" NA "LC" NA "Pseudoamblystegium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 15.5 19.44 79.76 14.73 0 434.68 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 18.48 142.4 0.56 6.58 20.72 48.84 3.48 8.92 19.08 1 12.68 0 47.82 0 36.1 0 0.16 0 0.04 "mix" 0.04 0.08 0.68 6.16 3.8 5.4 3.12 4.04 0 2.64 2.76 5.52 2.64 5.64 5.826 798.664 61.6 1137.62 2240.2 723303.894135419 "YES"
"Amphidium lapponicum" "SPEED2ZERO" "Bryophytes" "Amphidium lapponicum (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Amphidium" "Amphidiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 7.804 47.5 9 1 363.96 0 0 0 1 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 1 10 4 13 24 0 1 0 0 0 0 0 0 0 0 "edges" 0 0 0 6 3 2 3 3 0 1 1 4 3 6 1.65 811.7 160 1460 2760 805892.134184355 "NO"
"Amphidium mougeotii" "SPEED2ZERO" "Bryophytes" "Amphidium mougeotii (Bruch & Schimp.) Schimp." "SPECIES" "INN" NA "LC" NA "Amphidium" "Amphidiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "inclined" 1 1 0 "dioicous" "rare" 6.7 3 73.33 11 0 297.24 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 10 0 0 5 13 1 42 72 0 0 0 0 0 0 0 0 0 0 "closed" 0 0 0 7 3 6 3 4 0 3 1 4 3 4 5.85 711.4 0 1400 2800 1094068.31109655 "NO"
"Amphidium mougeotii aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Amphidium" "Amphidiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "occasional" 11.1 16.14 37.48 19.66 0 424.96 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 23.76 144.8 0.12 9.32 8.6 66.18 8.28 13.18 27.7866666666667 1 7.84 0 21.24 0 28.72 0 0.4 0 0 "open" 0.2 0.16 1.7 5.52 3.08 4.32 2.92 3.72 0.04 1.76 2.12 6.64 3 5.48 4.842 887.264 237.2 1435.5 2615.2 935033.817713369 "YES"
"Anacamptodon splachnoides" "InfoSpecies" "Bryophytes" "Anacamptodon splachnoides (Froel. ex Brid.) Brid." "SPECIES" "INN" NA "CR" NA "Anacamptodon" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "colonist" 1 "erect" 1 1 0 "dioicous" "common" 6.7 10 5 11 0 414.48 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 17 1 1 0 0 0 0 "closed" 0 0 0 5 4 3 2 3 0 7 3 4 2 7 8.85 794.5 300 1050 1800 891934.302322874 "NO"
"Anastrepta orcadensis" "SPEED2ZERO" "Bryophytes" "Anastrepta orcadensis (Hook.) Schiffn." "SPECIES" "INN" NA "LC" NA "Anastrepta" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "rare" 16.7 13.12 70 12 1 550.36 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 4 0 0 0 0 0 4 4 1 8 1 1 1 2 1 3 0 0 "mix" 0 0 0 6 3 2 2 3 0 3 2 5 3 3 5.85 1148.2 20 1317.5 2615 336838.476369337 "NO"
"Anastrophyllum assimile" "SPEED2ZERO" "Bryophytes" "Anastrophyllum assimile (Mitt.) Steph." "SPECIES" "INN" NA "VU" NA "Anastrophyllum" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "foliose" "mat" "perennial" 0 "erect" 0 1 0 "dioicous" "rare" 16.7 7.94 35 13 1 540.64 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 7 4 0 2 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 3 2 2 2.36 0 2 3 7 3 5 3.15 1678.5 100 1350 2600 248588.63214364 "NO"
"Anastrophyllum hellerianum" "SPEED2ZERO" "Bryophytes" "Crossocalyx hellerianus (Nees ex Lindenb.) Meyl." "SPECIES" "INN" NA "EN" NA "Crossocalyx" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "foliose" "mat" "perennial" 0 "erect" 0 1 0 "dioicous" "common" 11.9 11.22 44.3176 16.3528 0 251.64 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11.36 70.88 0.24 1.76 1.16 7.32 0.64 1.68 3.12 1 3.68 0 5.28 0 9.12 0 0.24 0 0 "mix" 0.12 0 0.08 6.36 3.28 3.92 2.32 3.04 0 2.48 2.48 6.24 2.88 5.64 4.818 926.224 71.6 1038.9 2002 577007.749243768 "NO"
"Anastrophyllum minutum" "SPEED2ZERO" "Bryophytes" "Sphenolobus minutus (Schreb. ex Cranz) Berggr." "SPECIES" "INN" NA "LC" NA "Sphenolobus" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "occasional" 12.7 11.5 42.0264 16.94 0 374.32 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7.88 38.28 0.08 4.4 2.96 19.76 2.08 2.84 6.68 1 5.52 0 1.64 0 1.44 0 0.64 0 0 "mix" 0 0 0.16 5.92 3.36 3.64 2.48 3.16 0 2.8 2.48 6.36 2.92 5.52 5.214 901.378 166.6 1224.02 2283.28 474095.091987819 "YES"
"Anastrophyllum minutum subsp. minutum" "SPEED2ZERO" "Bryophytes" NA "SUBSPECIES" "INN" NA "LC" NA "Anastrophyllum" "Scapaniaceae Mig." "Jungermanniales" "Jungermanniopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "occasional" 13.1 17.544 50.2032 17.46 0 560.68 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 26.3933333333333 203.08 0.32 7.04 11.56 37.56 4.6 10.44 32.4 1 16.74 0 35.08 0 55.02 0 3.16 0 0 "mix" 0.2 0 0.88 6.08 3.28 5.56 2.88 3.68 0 2.44 2.36 5.48 2.76 5.48 5.146 852.568 61 1314.3 2473.6 854087.000373432 "YES"
"Andreaea alpestris" "SPEED2ZERO" "Bryophytes" "Andreaea alpestris (Thed.) Schimp." "SPECIES" "INN" NA "NT" "DATA_DEFICIENT" "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "cushion" "longLived_shuttle" 0 "inclined" 1 1 0 "monoicous" "occasional" 16.7 4.37 10 22 0 506.64 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 6 33 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 6 3 1 2 2.6 0 1 1 6 3 6 -0.15 1048.3 700 1850 3000 349686.535574858 "NO"
"Andreaea crassinervia" "InfoSpecies" "Bryophytes" "Andreaea crassinervia Bruch" "SPECIES" "INN" NA "EN" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 6.7 5.22 25 31 0 598.08 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 2 4 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 7 3 1 2 3 0.04 2 2 8 4 5 5.75 753 1400 2050 2700 733039.462893404 "NO"
"Andreaea frigida" "SPEED2ZERO" "Bryophytes" "Andreaea frigida Huebener" "SPECIES" "INN" NA "NT" "VULNERABLE" "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "cushion" "shortLived_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 6.7 4.84 40 25 0 396.6 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 17 14 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 3 1 2 2.72 0 1 1 8 4 6 8.85 932.1 385 1592.5 2800 1351550.99792005 "NO"
"Andreaea heinemannii" "InfoSpecies" "Bryophytes" "Andreaea heinemannii Hampe & Müll.Hal." "SPECIES" NA NA "VU" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 0 "erect" 1 1 0 "both" "occasional" 6.7 5.43 3.75 28 0 301.2 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.62 12.24 0.04 0.64 0.36 5.28 2.06 4.98 28.44 0 1.48 0 5.42 0 8.8 0 0 0 0.16 "open" 0 0 0.28 3 2 1 2 4 0.04 2 1 7 5 2 10.25 1120.5 250 1625 3000 719784.21887918 "NO"
"Andreaea heinemannii subsp. heinemannii" "SPEED2ZERO" "Bryophytes" "Andreaea heinemannii subsp. heinemannii" "SUBSPECIES" "INN" NA "VU" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 "erect" 1 1 0 "dioicous" "occasional" 12.3 6.06 30.38 26.68 0 363.76 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 4.16 2 1.72 2 2.84 0 1.72 1 7.84 5 5.56 4.974 1236.404 628.56 1748.56 2897.2 315928.225785056 "NO"
"Andreaea nivalis" "SPEED2ZERO" "Bryophytes" "Andreaea nivalis Hook." "SPECIES" "INN" NA "NT" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "cushion" "longLived_shuttle" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 6.2 60 24 0 377.08 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 0 0 0 1 1 17 17 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 4 2 2 2.68 0 1 1 8 4 4 1.05 1379.7 880 1835 2790 390347.358032019 "NO"
"Andreaea rothii" "SPEED2ZERO" "Bryophytes" "Andreaea rothii F.Weber & D.Mohr" "SPECIES" "INN" NA "VU" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "cushion" "shortLived_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 6.7 3.58 25 36 0 460.2 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 4 3 2 2 2 0 3 1 6 3 3 8.75 902.5 10 1355 2700 826503.7678585 "NO"
"Andreaea rothii aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "EN bis NT" NA "Andreaea" "Andreaeaceae" "Andreaeales" "Andreaeopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 "inclined" 1 1 0 "dioicous" "occasional" 12.7 7.12 37.7432 24.92 0 493.6 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5.96 35.9333333333333 0.12 2.04 1.72 9.68 2.76 5.08 10.78 1 5.16 0 7.48 0 7.36 0 0.08 0 0 "open" 0.04 0.04 0.16 5.6 3.2 3 2.48 3.36 0 1.88 1.72 6 2.92 5.08 4.474 952.022 318.24 1453.86 2596.4 593224.319489802 "YES"
