"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Solorina bispora" "Solorina.bispora" "lichens" 1 0 0.0018201674554059 0 0.704106280193237
"Solorina crocea" "Solorina.crocea" "lichens" 1 0 0.0018201674554059 0.745987094895674 0.783816425120773
"Solorina saccata" "Solorina.saccata" "lichens" 1 0 0.0018201674554059 0 0.541062801932367
"Stereocaulon alpinum" "Stereocaulon.alpinum" "lichens" 1 0 0.0273025118310884 0.453452655734351 0.76207729468599
"Stictis radiata" "Stictis.radiata" "lichens" 1 0 0.0338551146705497 0.0968240973718743 0.729468599033816
"Tephromela atra" "Tephromela.atra" "lichens" 1 0 0.00254823443756826 0.295318486888225 0.841787439613527
"Thamnolia vermicularis" "Thamnolia.vermicularis" "lichens" 1 0 0.00109210047324354 0.389266844802434 0.734299516908212
"Thelotrema lepadinum" "Thelotrema.lepadinum" "lichens" 1 0 0.00691663633054241 0.811980401178346 0.856280193236715
"Toninia sedifolia" "Toninia.sedifolia" "lichens" 1 0 0.0618856934838005 0.383199985367918 0.797101449275362
"Trapeliopsis flexuosa" "Trapeliopsis.flexuosa" "lichens" 1 0 0.0127411721878413 0.366616674863628 0.710144927536232
"Usnea ceratina" "Usnea.ceratina" "lichens" 1 0 0.00982890425919184 0.0774592778974994 0.835748792270531
"Usnea diplotypus" "Usnea.diplotypus" "lichens" 1 0 0.00982890425919184 0.0387296389487497 0.522946859903382
"Usnea filipendula" "Usnea.filipendula" "lichens" 1 0 0.00982890425919184 0.195926408799557 0.884057971014493
"Usnea hirta" "Usnea.hirta" "lichens" 1 0 0.00982890425919184 0.206558074393332 0.716183574879227
"Usnea lapponica" "Usnea.lapponica" "lichens" 1 0 0.00982890425919184 0.0387296389487497 0.532608695652174
"Usnea prostrata" "Usnea.prostrata" "lichens" 1 0 0.00982890425919184 0.124257591627239 0.535024154589372
"Usnea subfloridana" "Usnea.subfloridana" "lichens" 1 0 0.00982890425919184 0.0774592778974994 0.926328502415459
"Usnea substerilis" "Usnea.substerilis" "lichens" 1 0 0.00982890425919184 0.193648194743749 0.629227053140097
"Vulpicida pinastri" "Vulpicida.pinastri" "lichens" 1 0 0.0713505642519111 0.154918555794999 0.747584541062802
"Xanthoria candelaria" "Xanthoria.candelaria" "lichens" 1 0 0.00436840189297415 0.348566750538748 0.666666666666667
"Xanthoria fallax" "Xanthoria.fallax" "lichens" 1 0 0.00436840189297415 0.232534001591485 0.561594202898551
"Xanthoria fulva" "Xanthoria.fulva" "lichens" 1 0 0.00436840189297415 0.19562053746799 0.566425120772947
"Xanthoria parietina" "Xanthoria.parietina" "lichens" 1 0 0.00436840189297415 0.0774592778974994 0.707729468599034
"Xanthoria polycarpa" "Xanthoria.polycarpa" "lichens" 1 0 0.00436840189297415 0.0774592778974994 0.835748792270531
"Xanthoria ulophyllodes" "Xanthoria.ulophyllodes" "lichens" 1 0 0.052470056753418 0.190420724831353 0.820048309178744
